p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	pct.ratio
0.00451804190218028	0.985416571031865	0.104	0.037	1	rhombomere 7	KIRREL3	2.76315789473684
0.00456607070237249	0.646322247781943	0.433	0.286	1	rhombomere 7	sox3	1.51219512195122
0.00458172017153134	-3.41484096175989	0.015	0.132	1	rhombomere 7	SIPA1	0.120300751879699
0.00461423733419445	-1.00840413548112	0.194	0.366	1	rhombomere 7	eif4a1a	0.53133514986376
0.00461946867969155	0.614252572568457	0.657	0.505	1	rhombomere 7	ralgps2	1.300395256917
0.00469932744865352	1.31973953199733	0.149	0.064	1	rhombomere 7	slc7a10b	2.30769230769231
0.00471566884788431	2.14109333581154	0.06	0.016	1	rhombomere 7	tgfbi	3.58823529411765
0.00471961273681862	-3.02785669485968	0.015	0.132	1	rhombomere 7	eif6	0.120300751879699
0.00475452634894664	-2.76982801656036	0.03	0.152	1	rhombomere 7	LIN28A	0.202614379084967
0.00475502255180494	-3.53960663585209	0.03	0.154	1	rhombomere 7	si:dkey-22o22.2	0.2
0.00479544728331934	0.716120311294411	0.463	0.318	1	rhombomere 7	zfhx3	1.45454545454545
0.00479563193053788	0.462401294595078	0.701	0.587	1	rhombomere 7	plch1	1.19387755102041
0.00485428201866346	1.44867162591507	0.134	0.055	1	rhombomere 7	trmt9b	2.41071428571429
0.00485933395059445	2.32901242231079	0.06	0.016	1	rhombomere 7	dtnbb	3.58823529411765
0.00486101739134236	1.27761590926584	0.134	0.055	1	rhombomere 7	anapc16	2.41071428571429
0.00492103031158988	0.817725268720029	0.179	0.081	1	rhombomere 7	dcc	2.19512195121951
0.0049577546651579	0.948012472436973	0.194	0.09	1	rhombomere 7	si:dkey-103i16.6	2.14285714285714
0.00503257468633659	2.1221958743609	0.06	0.016	1	rhombomere 7	BX324212.2	3.58823529411765
0.00509103995060715	0.588676765626421	0.254	0.131	1	rhombomere 7	pcdh1b	1.93181818181818
0.0051637780263319	-0.556898376989777	0.597	0.736	1	rhombomere 7	cirbpb	0.811397557666214
0.00517293733411434	1.16217850578279	0.254	0.139	1	rhombomere 7	usp32	1.82142857142857
0.00518251471204498	-1.81940888844765	0.09	0.224	1	rhombomere 7	pwwp2b	0.404444444444444
0.00521982600178678	0.517063029917444	0.358	0.216	1	rhombomere 7	ctnna2	1.65437788018433
0.00522489664771366	0.967518115729811	0.134	0.055	1	rhombomere 7	asic1c	2.41071428571429
0.00524982736771805	1.61591468577238	0.06	0.016	1	rhombomere 7	nfatc3b	3.58823529411765
0.00528288801933058	1.77436953456605	0.06	0.016	1	rhombomere 7	sqstm1	3.58823529411765
0.00535045388619858	1.65646072121216	0.075	0.023	1	rhombomere 7	habp2	3.16666666666667
0.00538963173723896	-1.08064874970504	0.224	0.373	1	rhombomere 7	elavl1a	0.601604278074866
0.00539202809052682	0.935702730139269	0.149	0.063	1	rhombomere 7	apela	2.34375
0.00544565692269723	1.43026253744397	0.075	0.023	1	rhombomere 7	lrrn3a	3.16666666666667
0.00546785941009814	1.62288086532385	0.104	0.039	1	rhombomere 7	fam222ba	2.625
0.00552000850491965	-6.21699973406919	0	0.104	1	rhombomere 7	bmp7b	0.00952380952380952
0.00556755125663603	-0.968864094835011	0.224	0.39	1	rhombomere 7	acin1b	0.575447570332481
0.00559454125406738	1.39640753547932	0.179	0.088	1	rhombomere 7	rgcc	2.02247191011236
0.00561366308614311	0.916054993139063	0.269	0.151	1	rhombomere 7	fzd4	1.77631578947368
0.005700039048612	-1.85535516243803	0.06	0.192	1	rhombomere 7	dennd6aa	0.316062176165803
0.00570929650049801	-3.4721041145712	0.015	0.127	1	rhombomere 7	alpl	0.125
0.00582373626530628	-2.59202653068786	0.09	0.222	1	rhombomere 7	znf536	0.408071748878924
0.00587053940622144	0.989484098665567	0.269	0.151	1	rhombomere 7	dhx38	1.77631578947368
0.00588652871492056	1.63234039911937	0.134	0.057	1	rhombomere 7	adamts17	2.32758620689655
0.0058894327454377	-3.51898940622089	0.03	0.146	1	rhombomere 7	zgc:153372	0.210884353741497
0.00591272353772046	0.798252761905759	0.418	0.287	1	rhombomere 7	lamb2l	1.45486111111111
0.00598338409562564	1.44710465444455	0.134	0.057	1	rhombomere 7	tmem160	2.32758620689655
0.00598409429163517	0.926603083873307	0.239	0.127	1	rhombomere 7	dlg3	1.875
0.00606416624220246	1.60798416863571	0.09	0.031	1	rhombomere 7	dlgap1b	2.84375
0.00607346326969824	1.97456232620318	0.09	0.031	1	rhombomere 7	tinagl1	2.84375
0.00611805364825782	-1.53225334484215	0.075	0.215	1	rhombomere 7	amd1	0.351851851851852
0.00613383797173966	0.538088950960809	0.612	0.458	1	rhombomere 7	grb10a	1.33551198257081
0.00616558414513205	0.915159091224119	0.358	0.224	1	rhombomere 7	tuba1a	1.59555555555556
0.00617579463426859	0.277335958633479	0.881	0.737	1	rhombomere 7	agrn	1.19512195121951
0.00622700882492195	0.808626340787173	0.284	0.163	1	rhombomere 7	si:dkeyp-87e7.4	1.73780487804878
0.00622832045269772	1.8531653687677	0.075	0.024	1	rhombomere 7	htr3a	3.04
0.0062594955859265	0.586305876815262	0.552	0.421	1	rhombomere 7	actn4	1.31042654028436
0.00628106305674006	-1.93450539709043	0.06	0.188	1	rhombomere 7	e2f4	0.322751322751323
0.00628357403101696	-0.896929668172446	0.358	0.493	1	rhombomere 7	pwp2h	0.726720647773279
0.00630293583691185	-0.776059476892268	0.552	0.655	1	rhombomere 7	rasal2	0.842987804878049
0.00631280126043659	-1.22651470665181	0.194	0.352	1	rhombomere 7	nr2f1b	0.552407932011332
0.00632656528172667	-2.67708563172386	0.03	0.148	1	rhombomere 7	mpp7a	0.208053691275168
0.00635873828620978	1.42596205623097	0.119	0.048	1	rhombomere 7	si:ch73-375g18.1	2.44897959183673
0.00647779337077226	1.88199202565448	0.075	0.024	1	rhombomere 7	socs7	3.04
0.00653694932706149	0.493381938700406	0.687	0.524	1	rhombomere 7	igf1ra	1.31047619047619
0.00654324187430056	1.24479125140677	0.164	0.078	1	rhombomere 7	dstyk	2.08860759493671
0.00665435246368884	2.08471428429111	0.06	0.017	1	rhombomere 7	cd302	3.38888888888889
0.00665947655124436	1.41722775659172	0.075	0.023	1	rhombomere 7	ak7a	3.16666666666667
0.00675682739613967	0.848548072377677	0.299	0.177	1	rhombomere 7	clockb	1.68539325842697
0.00679225740586001	-1.42100770266806	0.075	0.217	1	rhombomere 7	eef2a.1	0.348623853211009
0.00681468728709803	0.722915089814173	0.299	0.171	1	rhombomere 7	xrcc1	1.74418604651163
0.00692885238526082	-1.19332410470117	0.09	0.241	1	rhombomere 7	cdca4	0.37603305785124
0.00695695202364438	0.564104335431774	0.522	0.369	1	rhombomere 7	trip12	1.41351351351351
0.0069619690825608	-3.32054715304429	0.015	0.122	1	rhombomere 7	gnb4b	0.130081300813008
0.0070401818119757	0.959036689863663	0.269	0.153	1	rhombomere 7	nr6a1a.1	1.75324675324675
0.00711280804929633	1.71079107689876	0.075	0.024	1	rhombomere 7	zgc:174288	3.04
0.00712766124783663	-1.16496606315833	0.224	0.38	1	rhombomere 7	epha2a	0.590551181102362
0.00717446431604744	-3.64958294321907	0.015	0.123	1	rhombomere 7	adgrl1a	0.129032258064516
0.00727549501648	-1.7359631131233	0.09	0.228	1	rhombomere 7	sulf1	0.397379912663755
0.0073408055682715	1.03940444700481	0.418	0.293	1	rhombomere 7	rnf220a	1.42517006802721
0.00739995343072179	0.45338655042201	0.627	0.453	1	rhombomere 7	ptch1	1.38325991189427
0.00741564106307416	-1.88091723119369	0.045	0.169	1	rhombomere 7	rapgef1a	0.270588235294118
0.00746505182822718	0.334928376852763	0.94	0.832	1	rhombomere 7	igf2bp1	1.1296518607443
0.00746766806239784	1.2285987526938	0.134	0.058	1	rhombomere 7	iffo1b	2.28813559322034
0.00750049894839506	1.75354415971688	0.06	0.017	1	rhombomere 7	olfcr1	3.38888888888889
0.00751899289759782	1.01049954768942	0.09	0.031	1	rhombomere 7	hspa12a	2.84375
0.00752118373816032	-5.33047348541116	0	0.097	1	rhombomere 7	creb5b	0.0102040816326531
0.00761433734065974	-4.31265065649307	0.015	0.119	1	rhombomere 7	pcdh17	0.133333333333333
0.0076372075212579	1.03012726501342	0.179	0.087	1	rhombomere 7	ccny	2.04545454545455
0.00765117796747914	1.52427618615962	0.134	0.058	1	rhombomere 7	itpr1a	2.28813559322034
0.00777477882653006	-1.69856253469376	0.06	0.188	1	rhombomere 7	mntb	0.322751322751323
0.00782489125589615	1.55786218403277	0.075	0.024	1	rhombomere 7	f3b	3.04
0.0078486402641181	1.07786050242732	0.149	0.066	1	rhombomere 7	chst11	2.23880597014925
0.00785417526774714	-3.79545703320276	0.015	0.121	1	rhombomere 7	lmx1bb	0.131147540983607
0.00793109818340563	1.70085490012536	0.09	0.032	1	rhombomere 7	zgc:174653	2.75757575757576
0.00793520424316469	2.06745828299922	0.06	0.017	1	rhombomere 7	r3hcc1	3.38888888888889
0.00793785132530816	0.436397418650502	0.567	0.412	1	rhombomere 7	ssr3	1.37530266343826
0.00795510071762925	0.78915087259087	0.224	0.115	1	rhombomere 7	rps6ka4	1.93965517241379
0.00796860765415299	-1.42131269697466	0.164	0.295	1	rhombomere 7	zgc:100829	0.557432432432432
0.00799422237535854	-0.978619846139546	0.791	0.743	1	rhombomere 7	cntfr	1.06451612903226
0.00808222992864088	1.39492882454614	0.09	0.032	1	rhombomere 7	pde10a	2.75757575757576
0.0081222150854104	0.956853457118946	0.179	0.086	1	rhombomere 7	kctd2	2.06896551724138
0.00815513560287443	0.827283692122736	0.269	0.151	1	rhombomere 7	mapk11	1.77631578947368
0.00816801426406974	2.10862566703081	0.06	0.017	1	rhombomere 7	tbcelb	3.38888888888889
0.00818094105383802	-2.02410393495409	0.045	0.165	1	rhombomere 7	hif1al	0.27710843373494
0.00827744561862309	-5.42332763779112	0	0.095	1	rhombomere 7	TMEM132C	0.0104166666666667
0.00832000744269496	1.00693370028345	0.194	0.097	1	rhombomere 7	efna1a	1.98979591836735
0.00835565815308898	-1.32368086819654	0.224	0.351	1	rhombomere 7	si:ch211-285f17.1	0.639204545454546
0.008405533108994	-5.16718736583137	0.03	0.138	1	rhombomere 7	pax5	0.223021582733813
0.00848473728711109	1.64476780706259	0.06	0.017	1	rhombomere 7	igsf21a	3.38888888888889
0.00856518760599613	-5.93801387364131	0	0.094	1	rhombomere 7	lhx9	0.0105263157894737
0.00867869182879444	0.594024652443727	0.358	0.226	1	rhombomere 7	fmnl3	1.58149779735683
0.00869819564345435	0.452896332118594	0.791	0.724	1	rhombomere 7	dag1	1.09241379310345
0.00872045432098807	1.41932506677437	0.119	0.05	1	rhombomere 7	timm13	2.35294117647059
0.00875573660826078	1.25999091039402	0.119	0.049	1	rhombomere 7	ap1g2	2.4
0.0087826942101768	1.47643910317987	0.104	0.041	1	rhombomere 7	nansa	2.5
0.00884945351674026	-1.1076789317192	0.269	0.385	1	rhombomere 7	mybbp1a	0.699481865284974
0.00886147476782512	-2.16316376281691	0.03	0.143	1	rhombomere 7	eif4ebp3l	0.215277777777778
0.00887868574411094	-1.85265604517978	0.06	0.181	1	rhombomere 7	ola1	0.335164835164835
0.00902795613437035	-1.93901757523261	0.045	0.163	1	rhombomere 7	xpot	0.280487804878049
0.00908463318141677	1.21793125519968	0.104	0.04	1	rhombomere 7	mif	2.5609756097561
0.00911150515593015	1.07170904126981	0.478	0.384	1	rhombomere 7	bcam	1.24415584415584
0.00913917663797485	-1.05316026565361	0.134	0.284	1	rhombomere 7	dcbld1	0.473684210526316
0.00918222418432625	-2.28529788456018	0.03	0.141	1	rhombomere 7	mn1a	0.21830985915493
0.00919694005212744	-0.735891653061013	0.358	0.512	1	rhombomere 7	nme2b.1	0.699805068226121
0.00937528528672347	1.43893261496425	0.104	0.041	1	rhombomere 7	LO017784.1	2.5
0.00941511854071891	0.85761647469947	0.209	0.108	1	rhombomere 7	lin9	1.92660550458716
0.00941613499818143	1.38561643960609	0.09	0.032	1	rhombomere 7	sema3ga	2.75757575757576
0.00954185771160878	0.62883492552511	0.388	0.244	1	rhombomere 7	prpf6	1.58775510204082
0.00968001298047778	-0.84371089348549	0.269	0.419	1	rhombomere 7	si:ch211-13k12.2	0.642857142857143
0.00976062977282529	1.39780007408803	0.09	0.033	1	rhombomere 7	mark1	2.67647058823529
0.00984371780772141	-1.08024282339859	0.179	0.324	1	rhombomere 7	tbl1xr1b	0.553846153846154
0.00995208684453408	-5.79508921044418	0	0.091	1	rhombomere 7	dmbx1a	0.0108695652173913
0.00995383611479922	-1.99473425452642	0.045	0.16	1	rhombomere 7	washc2c	0.285714285714286
0.00997891308467169	-1.29082014202093	0.06	0.183	1	rhombomere 7	igf2bp2a	0.331521739130435
0.0099915653948315	-2.78073345962186	0.045	0.155	1	rhombomere 7	traf4a	0.294871794871795
0	6.0179794680215	0.929	0.038	0	preoptic area	sesn3	23.8461538461538
9.23355114501495e-259	5.51120494962694	0.576	0.016	2.42639256988703e-254	preoptic area	CR388207.1	33.9411764705882
5.52561437005409e-227	5.53704560052567	0.447	0.01	1.45202094416281e-222	preoptic area	casp8	40.7272727272727
6.51869323781708e-203	5.4174326391699	0.494	0.015	1.71298220903357e-198	preoptic area	rbl2	30.9375
8.81401972700106e-203	4.6629814171108	0.871	0.058	2.31614810386134e-198	preoptic area	foxo3b	14.7796610169492
6.76386228915133e-202	6.08833253315735	0.318	0.005	1.77740773234319e-197	preoptic area	si:ch73-56d11.5	53.1666666666667
6.51195270881e-201	4.7638962382706	0.612	0.025	1.71121093282109e-196	preoptic area	phlda3	23.5769230769231
1.93326483217291e-196	5.55743460687082	0.459	0.014	5.08023332598397e-192	preoptic area	rspo1	30.6666666666667
3.4788555513088e-168	4.86116142542504	0.859	0.072	9.14173661772927e-164	preoptic area	mdm2	11.7808219178082
2.63033275590663e-154	5.76133879635623	0.259	0.005	6.91198841597144e-150	preoptic area	si:dkey-40h20.1	43.3333333333333
2.73282252227554e-154	5.74279382893173	0.294	0.006	7.18131102403567e-150	preoptic area	rd3	42.1428571428571
2.82142910463755e-153	6.35668289471497	0.247	0.004	7.41415140116657e-149	preoptic area	RNF14	49.6
7.65445874777267e-151	4.47220846205394	0.671	0.044	2.0114386697397e-146	preoptic area	lnx1	14.9333333333333
4.59754128929535e-126	4.46705346569314	0.565	0.037	1.20814190000103e-121	preoptic area	slc4a2a	14.8947368421053
4.16565358447492e-123	4.55053555167399	0.647	0.052	1.09465044892832e-118	preoptic area	ghrh	12.2264150943396
1.05444149079152e-117	6.41402186727988	0.176	0.003	2.77086134950197e-113	preoptic area	cpn1.1	44.25
8.43764452284354e-116	5.29101473751822	0.329	0.012	2.21724422771283e-111	preoptic area	atxn1b	25.3846153846154
2.17474109094e-96	4.79135064426592	0.353	0.018	5.71478463877213e-92	preoptic area	gtpbp1l	18.6315789473684
3.95953713524849e-95	3.76553858862007	0.859	0.132	1.0404871684006e-90	preoptic area	BX323575.1	6.46616541353383
9.82988864022759e-95	4.60024031178722	0.294	0.012	2.58309813687901e-90	preoptic area	bbc3	22.6923076923077
1.269764330117e-82	4.54022977160676	0.329	0.019	3.33668670668145e-78	preoptic area	itpr1b	16.5
9.96063356615468e-81	3.59302608270776	0.494	0.044	2.61745528851413e-76	preoptic area	mmp2	11
3.65666201059411e-75	4.01099549709185	0.388	0.029	9.6089764314392e-71	preoptic area	cica	12.9666666666667
9.37767123709095e-66	3.38481038545585	0.682	0.109	2.46426444768276e-61	preoptic area	rps27l	6.20909090909091
3.34163595272641e-65	4.41223945537262	0.235	0.012	8.78115095657446e-61	preoptic area	slc12a7b	18.1538461538461
2.19286109166759e-64	3.74299294377348	0.376	0.032	5.7624003766841e-60	preoptic area	si:zfos-80g12.1	11.4242424242424
5.91743908008874e-64	3.22973473211173	0.765	0.152	1.55498464146572e-59	preoptic area	tp53	5.00653594771242
2.49564988856011e-63	3.91663501150987	0.353	0.029	6.55806877715826e-59	preoptic area	vrk2	11.8
4.37398528952768e-57	4.3601553061484	0.2	0.01	1.14939585438208e-52	preoptic area	asic1a	18.2727272727273
2.16630805618097e-44	3.06530619647759	0.447	0.065	5.69262431003235e-40	preoptic area	wu:fj64h06	6.78787878787879
2.20168521405181e-43	4.95697074463803	0.106	0.003	5.78558840548535e-39	preoptic area	CR352342.1	26.75
8.82812489410784e-43	3.19606189093854	0.341	0.039	2.31985465967366e-38	preoptic area	zak.1	8.55
9.49821402877705e-43	4.19688094090109	0.165	0.009	2.49594068248203e-38	preoptic area	ankrd50l	16.6
1.76191773335246e-42	5.06620412983501	0.141	0.007	4.62996741970359e-38	preoptic area	lmo7b	17.75
4.57702774412181e-42	2.84218550721706	0.753	0.224	1.20275135060033e-37	preoptic area	ccng1	3.35111111111111
1.64375770915758e-41	3.27213926191926	0.4	0.056	4.31946650812429e-37	preoptic area	pik3r3a	7.03508771929825
6.11988551356433e-40	4.30220493845165	0.176	0.011	1.60818351525443e-35	preoptic area	atf5a	14.75
8.81908642481402e-40	4.51849368338486	0.153	0.008	2.31747953071263e-35	preoptic area	igf2a	17.1111111111111
1.32062695603433e-39	3.24068772846209	0.388	0.055	3.47034351506701e-35	preoptic area	BX927123.1	6.94642857142857
2.86864889500361e-39	2.91233633865766	0.494	0.089	7.53823556629049e-35	preoptic area	rnf169	5.5
6.16068349772536e-36	4.55415776859458	0.153	0.009	1.61890440953227e-31	preoptic area	CR388207.2	15.4
6.6273288203222e-34	3.3010176786128	0.224	0.021	1.74152946740427e-29	preoptic area	ace	10.2272727272727
1.21624567409585e-33	3.58688937404033	0.212	0.019	3.19605038238906e-29	preoptic area	si:ch211-260e23.9	10.65
5.59461612988039e-33	4.0579811150982	0.165	0.012	1.47015322660997e-28	preoptic area	lzts2b	12.7692307692308
2.82108572958524e-31	3.70867645825834	0.2	0.019	7.4132490802041e-27	preoptic area	upb1	10.05
2.08917598903675e-29	2.1435300266117	0.812	0.342	5.48993666399078e-25	preoptic area	tanc1b	2.37026239067055
2.83815861818512e-29	4.40814207806849	0.094	0.004	7.45811321686687e-25	preoptic area	rasl11b	19
1.43411625999776e-28	5.58161292954462	0.059	0.002	3.76857070802212e-24	preoptic area	pimr190	20
1.46965136684093e-28	3.30007644116197	0.259	0.034	3.8619498617846e-24	preoptic area	ppp6r2b	7.42857142857143
2.92899925500659e-27	2.91318977990869	0.306	0.048	7.69682424230632e-23	preoptic area	bmb	6.26530612244898
8.39340427164271e-27	3.61754538100202	0.176	0.017	2.20561877450227e-22	preoptic area	CR381531.2	9.83333333333333
1.03939350570313e-26	3.88109157302312	0.176	0.017	2.73131825428669e-22	preoptic area	cdkn1a	9.83333333333333
3.19617350670573e-26	4.25891742789318	0.106	0.006	8.39890474092133e-22	preoptic area	tp73	15.2857142857143
2.05036847601288e-25	3.52458137246869	0.153	0.014	5.38795828126665e-21	preoptic area	exo5	10.2666666666667
1.74478240640264e-24	3.89600892316338	0.165	0.016	4.58493920754485e-20	preoptic area	igfbp7	9.76470588235294
1.77871518559169e-24	3.71562206514787	0.153	0.014	4.67410776469785e-20	preoptic area	arhgap17b	10.2666666666667
3.97815686367935e-24	2.18936669851771	0.612	0.197	1.04538006063766e-19	preoptic area	abcc5	3.0959595959596
5.50065723704818e-24	2.22788495368151	0.6	0.197	1.44546270875152e-19	preoptic area	hephl1a	3.03535353535354
1.00703981008261e-23	4.95168641992367	0.059	0.002	2.64629921293508e-19	preoptic area	isg15	20
1.53965125540848e-23	2.72368872380702	0.506	0.147	4.04589556896241e-19	preoptic area	azin1a	3.42567567567568
3.3263659400771e-22	2.72179902655611	0.365	0.083	8.74102441733459e-18	preoptic area	tspan18a	4.35714285714286
2.61750185802719e-21	1.38010140744335	0.918	0.569	6.87827138252385e-17	preoptic area	tmem132e	1.61228070175439
2.64100466148123e-21	2.68988428560201	0.259	0.044	6.94003204944036e-17	preoptic area	tent5ba	5.77777777777778
7.5574248510088e-21	3.07676231202275	0.271	0.049	1.98594010234809e-16	preoptic area	trim35-7.1	5.44
7.30928805730706e-20	3.51382100693076	0.141	0.015	1.92073471569915e-15	preoptic area	parp3	8.875
1.00127977073308e-18	4.17377627509562	0.071	0.004	2.63116298153239e-14	preoptic area	rlbp1b	14.4
7.17122815638451e-18	2.87205441256355	0.224	0.038	1.88445533493472e-13	preoptic area	nupr1a	5.76923076923077
1.2667694870709e-17	1.52465984309036	0.824	0.475	3.32881685812491e-13	preoptic area	vdrb	1.73319327731092
1.32144874143048e-17	1.36828637288155	0.494	0.15	3.47250300273103e-13	preoptic area	traf4a	3.27814569536424
1.44300658292078e-17	3.46309228399228	0.094	0.008	3.79193269859923e-13	preoptic area	lpcat2	10.5555555555556
1.5126154163052e-17	3.34323017919496	0.129	0.014	3.9748507909668e-13	preoptic area	lrrc75bb	8.66666666666667
2.81646173266587e-17	1.20889041474079	0.906	0.55	7.40109814109937e-13	preoptic area	ptprnb	1.64609800362976
6.07154145422458e-17	2.26071314626396	0.435	0.132	1.59547966334113e-12	preoptic area	rnf24	3.2781954887218
1.05428908026522e-16	2.82221245116371	0.2	0.034	2.77046084512094e-12	preoptic area	lyrm1	5.74285714285714
4.02371209629748e-16	2.42177344545797	0.341	0.09	1.05735106466505e-11	preoptic area	sesn1	3.75824175824176
5.40354853860182e-16	1.50695245532208	0.753	0.405	1.41994448497379e-11	preoptic area	cnksr3	1.85714285714286
1.23250692500265e-15	3.96754930867934	0.071	0.005	3.23878169752197e-11	preoptic area	cpn1	12
5.67037728205544e-15	3.11790532686288	0.106	0.011	1.49006174217853e-10	preoptic area	foxj1b	8.91666666666667
7.08668768964394e-15	3.25230280185619	0.106	0.011	1.86223979108464e-10	preoptic area	plekhn1	8.91666666666667
8.8663116697487e-15	2.17328763319412	0.247	0.054	2.32988938057656e-10	preoptic area	rhoub	4.50909090909091
